Date,State,Vaccines,Cases
9/14/2021,KS,2998095,391863
9/13/2021,KS,2994947,390031
9/12/2021,KS,2989536,389070
9/11/2021,KS,2982694,388111
9/10/2021,KS,2975922,387152
9/1/2021,KS,2919234,373171
8/9/2021,KS,2758088,342196
8/8/2021,KS,2753365,341305
8/7/2021,KS,2746017,340416
8/6/2021,KS,2738798,339527
8/5/2021,KS,2731344,338438
8/4/2021,KS,2724194,337350
8/31/2021,KS,2912590,371073
8/30/2021,KS,2908342,368976
8/3/2021,KS,2718396,335993
8/29/2021,KS,2902155,367907
8/28/2021,KS,2892275,366840
8/27/2021,KS,2884063,365773
8/26/2021,KS,2875746,364047
8/25/2021,KS,2867419,362321
8/24/2021,KS,2860469,360581
8/23/2021,KS,2856226,358843
8/22/2021,KS,2847433,357915
8/21/2021,KS,2838305,356990
8/20/2021,KS,2829387,356065
8/2/2021,KS,2715318,334636
8/19/2021,KS,2821944,354727
8/18/2021,KS,2813453,353390
8/17/2021,KS,2807083,351886
8/16/2021,KS,2803226,350384
8/15/2021,KS,2798136,349564
8/14/2021,KS,2789887,348746
8/13/2021,KS,2780814,347928
8/12/2021,KS,2772910,346432
8/11/2021,KS,2766763,344937
8/10/2021,KS,2761090,343566
8/1/2021,KS,2709869,334067
7/9/2021,KS,2517386,320437
7/8/2021,KS,2513402,320011
7/7/2021,KS,2509231,319586
7/6/2021,KS,2508266,319367
7/5/2021,KS,2507249,319154
7/4/2021,KS,2505242,318941
7/31/2021,KS,2702724,333500
7/30/2021,KS,2695954,332933
7/3/2021,KS,2500636,318728
7/29/2021,KS,2689117,331932
7/28/2021,KS,2683642,330932
7/27/2021,KS,2679340,329843
7/26/2021,KS,2676572,328755
7/25/2021,KS,2672427,328257
7/24/2021,KS,2665382,327762
7/23/2021,KS,2569533,327267
7/22/2021,KS,2564414,326497
7/21/2021,KS,2558805,325728
7/20/2021,KS,2553587,324957
7/2/2021,KS,2496331,318515
7/19/2021,KS,2553079,324187
7/18/2021,KS,2550483,323917
7/17/2021,KS,2545484,323651
7/16/2021,KS,2540782,323385
7/15/2021,KS,2536338,322824
7/14/2021,KS,2532361,322264
7/13/2021,KS,2529234,321686
7/12/2021,KS,2527797,321109
7/11/2021,KS,2525660,320885
7/10/2021,KS,2521185,320661
7/1/2021,KS,2491712,318310
6/9/2021,KS,2368557,315500
6/8/2021,KS,2368293,315299
6/7/2021,KS,2353459,315099
6/6/2021,KS,2349395,314995
6/5/2021,KS,2343584,314893
6/4/2021,KS,2343100,314791
6/30/2021,KS,2484177,318106
6/3/2021,KS,2331271,314689
6/29/2021,KS,2480288,317878
6/28/2021,KS,2478165,317651
6/27/2021,KS,2471193,317534
6/26/2021,KS,2463231,317419
6/25/2021,KS,2456518,317304
6/24/2021,KS,2451806,317160
6/23/2021,KS,2447569,317017
6/22/2021,KS,2444023,316855
6/21/2021,KS,2442071,316695
6/20/2021,KS,2438328,316641
6/2/2021,KS,2330805,314523
6/19/2021,KS,2433540,316590
6/18/2021,KS,2427645,316539
6/17/2021,KS,2422300,316441
6/16/2021,KS,2413573,316343
6/15/2021,KS,2408262,316178
6/14/2021,KS,2398046,316014
6/13/2021,KS,2397986,315931
6/12/2021,KS,2390073,315850
6/11/2021,KS,2382271,315769
6/10/2021,KS,2375442,315634
6/1/2021,KS,2328849,314417
5/9/2021,KS,2146247,310810
5/8/2021,KS,2129510,310696
5/7/2021,KS,2115612,310582
5/6/2021,KS,2085350,310348
5/5/2021,KS,2070420,310115
5/4/2021,KS,2059674,309880
5/31/2021,KS,2327157,314312
5/30/2021,KS,2324546,314207
5/3/2021,KS,2056086,309645
5/29/2021,KS,2317319,314102
5/28/2021,KS,2304616,313997
5/27/2021,KS,2298485,313720
5/26/2021,KS,2292673,313720
5/25/2021,KS,2279836,313496
5/24/2021,KS,2274207,313274
5/23/2021,KS,2270670,313181
5/22/2021,KS,2257939,313089
5/21/2021,KS,2245391,312997
5/20/2021,KS,2235270,312793
5/2/2021,KS,2053596,309472
5/19/2021,KS,2226299,312591
5/18/2021,KS,2217195,312332
5/17/2021,KS,2213221,312073
5/16/2021,KS,2210980,311949
5/15/2021,KS,2199543,311827
5/14/2021,KS,2189018,311705
5/13/2021,KS,2179220,311521
5/12/2021,KS,2170983,311338
5/11/2021,KS,2158516,311132
5/10/2021,KS,2151543,310927
5/1/2021,KS,2036312,309301
4/9/2021,KS,1558508,304236
4/8/2021,KS,1523795,303767
4/7/2021,KS,1496038,303767
4/6/2021,KS,1460582,303227
4/5/2021,KS,1456012,303227
4/4/2021,KS,1446575,302873
4/30/2021,KS,2015317,309130
4/3/2021,KS,1408174,302873
4/29/2021,KS,1997118,308820
4/28/2021,KS,1980455,308510
4/27/2021,KS,1965765,308187
4/26/2021,KS,1962004,307865
4/25/2021,KS,1956276,307700
4/24/2021,KS,1933363,307536
4/23/2021,KS,1908417,307372
4/22/2021,KS,1879973,307127
4/21/2021,KS,1850135,306883
4/20/2021,KS,1831938,306587
4/2/2021,KS,1367364,302873
4/19/2021,KS,1827318,306290
4/18/2021,KS,1815877,305861
4/17/2021,KS,1790051,305861
4/16/2021,KS,1758086,305861
4/15/2021,KS,1720398,305320
4/14/2021,KS,1688602,305320
4/13/2021,KS,1662790,304719
4/12/2021,KS,1652045,304719
4/11/2021,KS,1639400,304236
4/10/2021,KS,1600435,304236
4/1/2021,KS,1311354,302372
3/9/2021,KS,751652,296451
3/8/2021,KS,742945,296451
3/7/2021,KS,734335,295861
3/6/2021,KS,707897,295861
3/5/2021,KS,683046,295861
3/4/2021,KS,661143,295109
3/31/2021,KS,1290992,302372
3/30/2021,KS,1269292,301862
3/3/2021,KS,644921,295109
3/29/2021,KS,1261951,301862
3/28/2021,KS,1249912,301433
3/27/2021,KS,1217475,301433
3/26/2021,KS,1170671,301433
3/25/2021,KS,1140488,300927
3/24/2021,KS,1115858,300927
3/23/2021,KS,1088988,300125
3/22/2021,KS,1081274,300125
3/21/2021,KS,1072867,299510
3/20/2021,KS,1035916,299510
3/2/2021,KS,629548,294302
3/19/2021,KS,997844,299510
3/18/2021,KS,959395,298904
3/17/2021,KS,931281,298904
3/16/2021,KS,917107,298218
3/15/2021,KS,909577,298218
3/14/2021,KS,900500,297748
3/13/2021,KS,850639,297748
3/12/2021,KS,847260,297748
3/11/2021,KS,796242,297229
3/10/2021,KS,769636,297229
3/1/2021,KS,620939,294302
2/9/2021,KS,305574,282960
2/8/2021,KS,303094,282960
2/7/2021,KS,296284,281562
2/6/2021,KS,280252,281562
2/5/2021,KS,263624,281562
2/4/2021,KS,251425,278915
2/3/2021,KS,241156,278915
2/28/2021,KS,609765,293663
2/27/2021,KS,583498,293663
2/26/2021,KS,560776,293663
2/25/2021,KS,542433,292837
2/24/2021,KS,530904,292837
2/23/2021,KS,517379,291715
2/22/2021,KS,514728,291715
2/21/2021,KS,509332,290832
2/20/2021,KS,488738,290832
2/2/2021,KS,231201,276668
2/19/2021,KS,466718,290832
2/18/2021,KS,417825,288717
2/17/2021,KS,405166,288717
2/16/2021,KS,397247,287450
2/15/2021,KS,394524,287450
2/14/2021,KS,389983,286102
2/13/2021,KS,367891,286102
2/12/2021,KS,350741,286102
2/11/2021,KS,332923,284894
2/10/2021,KS,319662,284894
2/1/2021,KS,226895,276668
12/31/2020,KS,13708,222433
12/30/2020,KS,12164,222433
12/29/2020,KS,10726,216062
12/28/2020,KS,10567,216062
12/27/2020,KS,10567,209689
12/26/2020,KS,10567,209689
12/25/2020,KS,10566,209689
12/24/2020,KS,8822,209689
12/23/2020,KS,5120,209689
12/22/2020,KS,4769,204600
12/21/2020,KS,4573,204600
12/20/2020,KS,4446,200426
12/19/2020,KS,2119,200426
12/18/2020,KS,341,200426
12/17/2020,KS,187,194569
12/16/2020,KS,19,194569
12/15/2020,KS,0,190018
12/14/2020,KS,0,190018
1/9/2021,KS,59562,242322
1/8/2021,KS,58841,242322
1/7/2021,KS,36538,236818
1/6/2021,KS,31938,236818
1/5/2021,KS,20158,231317
1/4/2021,KS,20110,231317
1/31/2021,KS,221469,274685
1/30/2021,KS,206520,274685
1/3/2021,KS,19819,227745
1/29/2021,KS,190540,274685
1/28/2021,KS,190301,272517
1/27/2021,KS,168392,272517
1/26/2021,KS,158743,269255
1/25/2021,KS,154719,269255
1/24/2021,KS,151249,266653
1/23/2021,KS,144909,266653
1/22/2021,KS,137094,266653
1/21/2021,KS,130434,263412
1/20/2021,KS,122705,263412
1/2/2021,KS,19636,227745
1/19/2021,KS,121945,259822
1/18/2021,KS,118434,259822
1/17/2021,KS,111498,256134
1/16/2021,KS,104493,256134
1/15/2021,KS,103975,256134
1/14/2021,KS,97586,252041
1/13/2021,KS,91367,252041
1/12/2021,KS,85244,247502
1/11/2021,KS,77217,247502
1/10/2021,KS,68999,242322
1/1/2021,KS,15779,227745
9/9/2021,KY,4668584,627850
9/8/2021,KY,4658815,622849
9/7/2021,KY,4652972,617475
9/6/2021,KY,4647429,613096
9/5/2021,KY,4636844,610783
9/4/2021,KY,4619502,608210
9/3/2021,KY,4603112,604779
9/2/2021,KY,4585627,600177
9/18/2021,KY,4786902,662436
9/17/2021,KY,4773886,659582
9/16/2021,KY,4757563,656048
9/15/2021,KY,4743608,651404
9/14/2021,KY,4732224,646824
9/13/2021,KY,4726322,642156
9/12/2021,KY,4714564,637765
9/11/2021,KY,4700325,635519
9/10/2021,KY,4685300,632248
9/1/2021,KY,4569505,595000
8/9/2021,KY,4288527,504568
8/8/2021,KY,4279773,502106
8/7/2021,KY,4278265,500627
8/6/2021,KY,4256600,499004
8/5/2021,KY,4244750,496571
8/4/2021,KY,4234268,493916
8/31/2021,KY,4554273,589061
8/30/2021,KY,4547219,583909
8/3/2021,KY,4222406,491662
8/29/2021,KY,4534547,579333
8/28/2021,KY,4518270,576564
8/27/2021,KY,4500615,572994
8/26/2021,KY,4484205,568576
8/25/2021,KY,4469252,563342
8/24/2021,KY,4456958,557718
8/23/2021,KY,4449697,552382
8/22/2021,KY,4447425,548113
8/21/2021,KY,4435588,545529
8/20/2021,KY,4406892,542508
8/2/2021,KY,4217307,489040
8/19/2021,KY,4391812,538661
8/18/2021,KY,4377714,534550
8/17/2021,KY,4366259,529606
8/16/2021,KY,4359718,525503
8/15/2021,KY,4350464,521917
8/14/2021,KY,4339316,519887
8/13/2021,KY,4325135,517283
8/12/2021,KY,4312359,514528
8/11/2021,KY,4301981,511191
8/10/2021,KY,4293951,507775
8/1/2021,KY,4210049,487096
7/9/2021,KY,4047579,466897
7/8/2021,KY,4041480,466542
7/7/2021,KY,4034669,466136
7/6/2021,KY,4032126,465823
7/5/2021,KY,4029638,465440
7/4/2021,KY,4025410,465299
7/31/2021,KY,4194567,485920
7/30/2021,KY,4185225,484889
7/3/2021,KY,4017749,465203
7/29/2021,KY,4175693,483337
7/28/2021,KY,4165645,481640
7/27/2021,KY,4159121,479938
7/26/2021,KY,4155151,478352
7/25/2021,KY,4148883,477030
7/24/2021,KY,4139483,476301
7/23/2021,KY,4131634,475735
7/22/2021,KY,4122754,474659
7/21/2021,KY,4114659,473718
7/20/2021,KY,4106066,472738
7/2/2021,KY,4010751,465085
7/19/2021,KY,4107477,471723
7/18/2021,KY,4102931,470884
7/17/2021,KY,4096449,470517
7/16/2021,KY,4088893,470157
7/15/2021,KY,4082111,469574
7/14/2021,KY,4074894,469006
7/13/2021,KY,4069039,468437
7/12/2021,KY,4066030,467823
7/11/2021,KY,4065321,467328
7/10/2021,KY,4055035,467131
7/1/2021,KY,4002943,464885
6/9/2021,KY,3732493,461152
6/8/2021,KY,3724124,460921
6/7/2021,KY,3717370,460656
6/6/2021,KY,3708043,460169
6/5/2021,KY,3680579,460125
6/4/2021,KY,3680332,460098
6/30/2021,KY,3994259,464700
6/3/2021,KY,3670108,459915
6/29/2021,KY,3987757,464505
6/28/2021,KY,3984546,464269
6/27/2021,KY,3966900,464041
6/26/2021,KY,3952218,463954
6/25/2021,KY,3941892,463870
6/24/2021,KY,3932696,463715
6/23/2021,KY,3922135,463523
6/22/2021,KY,3916111,463327
6/21/2021,KY,3910764,463135
6/20/2021,KY,3902495,462935
6/2/2021,KY,3657162,459647
6/19/2021,KY,3894258,462873
6/18/2021,KY,3880738,462775
6/17/2021,KY,3866548,462619
6/16/2021,KY,3830698,462431
6/15/2021,KY,3830662,462224
6/14/2021,KY,3820474,462003
6/13/2021,KY,3789471,461766
6/12/2021,KY,3772665,461674
6/11/2021,KY,3752153,461584
6/10/2021,KY,3751031,461359
6/1/2021,KY,3654599,459380
5/9/2021,KY,3309482,451682
5/8/2021,KY,3284726,451511
5/7/2021,KY,3263399,451278
5/6/2021,KY,3240967,450808
5/5/2021,KY,3213684,450203
5/4/2021,KY,3196561,449593
5/31/2021,KY,3650993,459106
5/30/2021,KY,3644416,458979
5/3/2021,KY,3190060,448918
5/29/2021,KY,3631035,458859
5/28/2021,KY,3615995,458732
5/27/2021,KY,3603240,458454
5/26/2021,KY,3584699,458159
5/25/2021,KY,3568565,457820
5/24/2021,KY,3562321,457465
5/23/2021,KY,3552278,457089
5/22/2021,KY,3535226,456960
5/21/2021,KY,3506028,456731
5/20/2021,KY,3484624,456421
5/2/2021,KY,3186682,448224
5/19/2021,KY,3465017,456025
5/18/2021,KY,3448823,455571
5/17/2021,KY,3440394,455084
5/16/2021,KY,3431439,454554
5/15/2021,KY,3409051,454372
5/14/2021,KY,3390010,454169
5/13/2021,KY,3374208,453783
5/12/2021,KY,3358806,453313
5/11/2021,KY,3343775,452748
5/10/2021,KY,3326637,452188
5/1/2021,KY,3168055,448004
4/9/2021,KY,2471143,436075
4/8/2021,KY,2414960,435532
4/7/2021,KY,2368560,434835
4/6/2021,KY,2333781,434224
4/5/2021,KY,2327458,433564
4/4/2021,KY,2300753,432933
4/30/2021,KY,3142500,447655
4/3/2021,KY,2252894,432746
4/29/2021,KY,3110315,447103
4/28/2021,KY,3084915,446456
4/27/2021,KY,3064218,445807
4/26/2021,KY,3056552,445126
4/25/2021,KY,3039150,444406
4/24/2021,KY,3011682,444204
4/23/2021,KY,2977151,443856
4/22/2021,KY,2934874,443371
4/21/2021,KY,2900342,442814
4/20/2021,KY,2877497,442246
4/2/2021,KY,2192380,432472
4/19/2021,KY,2868642,441520
4/18/2021,KY,2849292,440924
4/17/2021,KY,2802064,440676
4/16/2021,KY,2755582,440364
4/15/2021,KY,2704303,439738
4/14/2021,KY,2653617,439078
4/13/2021,KY,2594073,438314
4/12/2021,KY,2587355,437473
4/11/2021,KY,2571972,436727
4/10/2021,KY,2525215,436462
4/1/2021,KY,2142945,432016
3/9/2021,KY,1293847,418633
3/8/2021,KY,1283860,417696
3/7/2021,KY,1254160,416972
3/6/2021,KY,1209546,416702
3/5/2021,KY,1162694,416278
3/4/2021,KY,1117369,415534
3/31/2021,KY,2100387,431429
3/30/2021,KY,2074948,430764
3/3/2021,KY,1082228,414758
3/29/2021,KY,2058753,430084
3/28/2021,KY,2019234,429452
3/27/2021,KY,1976294,429179
3/26/2021,KY,1924602,428829
3/25/2021,KY,1876610,428289
3/24/2021,KY,1838590,427690
3/23/2021,KY,1813786,426979
3/22/2021,KY,1797605,426308
3/21/2021,KY,1762745,425621
3/20/2021,KY,1713059,425365
3/2/2021,KY,1061236,413798
3/19/2021,KY,1668125,425052
3/18/2021,KY,1619517,424402
3/17/2021,KY,1582305,423717
3/16/2021,KY,1547563,423078
3/15/2021,KY,1532494,422182
3/14/2021,KY,1496894,421536
3/13/2021,KY,1492234,421268
3/12/2021,KY,1401175,420932
3/11/2021,KY,1357068,420240
3/10/2021,KY,1318808,419594
3/1/2021,KY,1046835,412857
2/9/2021,KY,568658,391249
2/8/2021,KY,564682,389122
2/7/2021,KY,548342,386983
2/6/2021,KY,517168,385982
2/5/2021,KY,483777,384041
2/4/2021,KY,455783,382255
2/3/2021,KY,435400,380033
2/28/2021,KY,1020045,411881
2/27/2021,KY,980727,411528
2/26/2021,KY,945168,410834
2/25/2021,KY,907836,409883
2/24/2021,KY,874840,408904
2/23/2021,KY,851440,407550
2/22/2021,KY,839508,406338
2/21/2021,KY,824007,405018
2/20/2021,KY,796952,404509
2/2/2021,KY,419562,377738
2/19/2021,KY,779109,403574
2/18/2021,KY,726168,402241
2/17/2021,KY,719857,400728
2/16/2021,KY,711588,399368
2/15/2021,KY,698961,398615
2/14/2021,KY,678768,397447
2/13/2021,KY,649810,396740
2/12/2021,KY,636518,395644
2/11/2021,KY,608198,394375
2/10/2021,KY,584947,392999
2/1/2021,KY,415545,375255
12/31/2020,KY,52296,279334
12/30/2020,KY,29873,276163
12/29/2020,KY,23258,271966
12/28/2020,KY,23090,268127
12/27/2020,KY,22753,265016
12/26/2020,KY,22016,263621
12/25/2020,KY,22016,262059
12/24/2020,KY,19976,261302
12/23/2020,KY,8908,259457
12/22/2020,KY,7329,256715
12/21/2020,KY,7329,253827
12/20/2020,KY,5798,250698
12/19/2020,KY,5798,248811
12/18/2020,KY,3377,246966
12/17/2020,KY,1504,244232
12/16/2020,KY,273,240407
12/15/2020,KY,38,236994
12/14/2020,KY,0,234086
1/9/2021,KY,109446,310693
1/8/2021,KY,94440,307531
1/7/2021,KY,94440,303219
1/6/2021,KY,67673,298594
1/5/2021,KY,67673,293813
1/4/2021,KY,60663,289010
1/31/2021,KY,404705,372954
1/30/2021,KY,386001,371321
1/3/2021,KY,60663,286105
1/29/2021,KY,366643,369590
1/28/2021,KY,342200,366999
1/27/2021,KY,323268,364236
1/26/2021,KY,312192,361865
1/25/2021,KY,307462,358806
1/24/2021,KY,299493,355982
1/23/2021,KY,270960,354592
1/22/2021,KY,254144,352424
1/21/2021,KY,235143,349317
1/20/2021,KY,223946,345707
1/2/2021,KY,59780,283696
1/19/2021,KY,223946,341753
1/18/2021,KY,216039,338140
1/17/2021,KY,212997,335816
1/16/2021,KY,206967,333897
1/15/2021,KY,174748,331478
1/14/2021,KY,174748,328245
1/13/2021,KY,142436,324388
1/12/2021,KY,142436,320371
1/11/2021,KY,132114,316288
1/10/2021,KY,124485,312925
1/1/2021,KY,56498,280830
9/9/2021,LA,4299113,710401
9/8/2021,LA,4289035,705498
9/7/2021,LA,4285260,702432
9/6/2021,LA,4281832,701046
9/5/2021,LA,4266226,699664
9/4/2021,LA,4266101,698282
9/3/2021,LA,4246530,696900
9/2/2021,LA,4209058,694275
9/18/2021,LA,4403876,726701
9/17/2021,LA,4388957,725637
9/16/2021,LA,4377171,723458
9/15/2021,LA,4362761,721795
9/14/2021,LA,4351623,719424
9/13/2021,LA,4347654,717224
9/12/2021,LA,4340686,715674
9/11/2021,LA,4326568,714124
9/10/2021,LA,4312857,712574
9/1/2021,LA,4208862,692176
8/9/2021,LA,3796705,590446
8/8/2021,LA,3783465,584929
8/7/2021,LA,3760684,579416
8/6/2021,LA,3739351,573903
8/5/2021,LA,3698963,567787
8/4/2021,LA,3698745,562319
8/31/2021,LA,4194618,689700
8/30/2021,LA,4194577,687224
8/3/2021,LA,3676875,557540
8/29/2021,LA,4194490,684748
8/28/2021,LA,4171284,682272
8/27/2021,LA,4147003,679796
8/26/2021,LA,4123761,676368
8/25/2021,LA,4099997,671237
8/24/2021,LA,4081272,664618
8/23/2021,LA,4071444,660804
8/22/2021,LA,4055363,657173
8/21/2021,LA,4029723,653544
8/20/2021,LA,4004783,649915
8/2/2021,LA,3676853,552787
8/19/2021,LA,3981091,643993
8/18/2021,LA,3957850,638443
8/17/2021,LA,3938931,631837
8/16/2021,LA,3926754,628146
8/15/2021,LA,3890510,623688
8/14/2021,LA,3890404,619232
8/13/2021,LA,3836852,614776
8/12/2021,LA,3836597,607228
8/11/2021,LA,3820920,601941
8/10/2021,LA,3805136,596534
8/1/2021,LA,3664260,549083
7/9/2021,LA,3433043,487558
7/8/2021,LA,3425960,486589
7/7/2021,LA,3419127,485803
7/6/2021,LA,3416781,484577
7/5/2021,LA,3404244,484069
7/4/2021,LA,3404238,483566
7/31/2021,LA,3646097,545381
7/30/2021,LA,3627596,541679
7/3/2021,LA,3404179,483063
7/29/2021,LA,3609644,536366
7/28/2021,LA,3592125,531952
7/27/2021,LA,3579572,527253
7/26/2021,LA,3572685,520435
7/25/2021,LA,3562082,517903
7/24/2021,LA,3546411,515373
7/23/2021,LA,3533095,512843
7/22/2021,LA,3521380,509716
7/21/2021,LA,3510623,506882
7/20/2021,LA,3502545,501494
7/2/2021,LA,3388166,482560
7/19/2021,LA,3499143,499932
7/18/2021,LA,3483827,498601
7/17/2021,LA,3483711,497273
7/16/2021,LA,3475775,495945
7/15/2021,LA,3467349,494340
7/14/2021,LA,3460364,492840
7/13/2021,LA,3454831,490904
7/12/2021,LA,3451962,489951
7/11/2021,LA,3447707,489152
7/10/2021,LA,3439895,488355
7/1/2021,LA,3380221,482035
6/9/2021,LA,3157002,474653
6/8/2021,LA,3147407,473879
6/7/2021,LA,3143283,473777
6/6/2021,LA,3124589,473509
6/5/2021,LA,3124501,473245
6/4/2021,LA,3112365,472981
6/30/2021,LA,3339493,481467
6/3/2021,LA,3103075,472617
6/29/2021,LA,3333095,480876
6/28/2021,LA,3330603,480463
6/27/2021,LA,3320189,480147
6/26/2021,LA,3308966,479834
6/25/2021,LA,3308560,479521
6/24/2021,LA,3295157,479311
6/23/2021,LA,3287166,478946
6/22/2021,LA,3281534,478464
6/21/2021,LA,3278754,478139
6/20/2021,LA,3272827,477909
6/2/2021,LA,3095398,472304
6/19/2021,LA,3265742,477681
6/18/2021,LA,3255498,477453
6/17/2021,LA,3247015,477127
6/16/2021,LA,3237207,476792
6/15/2021,LA,3225937,476467
6/14/2021,LA,3220731,475908
6/13/2021,LA,3193220,475722
6/12/2021,LA,3181695,475538
6/11/2021,LA,3168604,475354
6/10/2021,LA,3168577,475126
6/1/2021,LA,3091340,471663
5/9/2021,LA,2861659,462501
5/8/2021,LA,2830772,462137
5/7/2021,LA,2830235,461773
5/6/2021,LA,2812519,461210
5/5/2021,LA,2733787,460803
5/4/2021,LA,2733324,460337
5/31/2021,LA,3082449,471417
5/30/2021,LA,3082438,471173
5/3/2021,LA,2730594,459340
5/29/2021,LA,3069547,470929
5/28/2021,LA,3058019,470685
5/27/2021,LA,3048106,470331
5/26/2021,LA,3036128,469864
5/25/2021,LA,3026351,469445
5/24/2021,LA,3022829,468402
5/23/2021,LA,3016273,468205
5/22/2021,LA,3005269,468010
5/21/2021,LA,2987625,467815
5/20/2021,LA,2972438,467475
5/2/2021,LA,2710055,459087
5/19/2021,LA,2959952,467055
5/18/2021,LA,2949415,466440
5/17/2021,LA,2925540,465946
5/16/2021,LA,2925419,465573
5/15/2021,LA,2924921,465203
5/14/2021,LA,2912089,464833
5/13/2021,LA,2900359,464412
5/12/2021,LA,2888086,463997
5/11/2021,LA,2876507,463517
5/10/2021,LA,2870888,462868
5/1/2021,LA,2709800,458834
4/9/2021,LA,2239421,448838
4/8/2021,LA,2199349,448104
4/7/2021,LA,2161015,447655
4/6/2021,LA,2134372,446955
4/5/2021,LA,2131488,446737
4/4/2021,LA,2116985,445469
4/30/2021,LA,2708891,458581
4/3/2021,LA,2093895,445469
4/29/2021,LA,2708187,457896
4/28/2021,LA,2686441,457326
4/27/2021,LA,2666718,456884
4/26/2021,LA,2660514,456432
4/25/2021,LA,2648411,456135
4/24/2021,LA,2624038,455838
4/23/2021,LA,2597790,455541
4/22/2021,LA,2567548,455000
4/21/2021,LA,2540302,454377
4/20/2021,LA,2517042,453711
4/2/2021,LA,2047718,445469
4/19/2021,LA,2507009,453351
4/18/2021,LA,2489654,452885
4/17/2021,LA,2460469,452420
4/16/2021,LA,2427942,451955
4/15/2021,LA,2394289,451476
4/14/2021,LA,2355526,450673
4/13/2021,LA,2345503,450279
4/12/2021,LA,2334618,449827
4/11/2021,LA,2317149,448838
4/10/2021,LA,2279467,448838
4/1/2021,LA,2003199,445469
3/9/2021,LA,1286353,434926
3/8/2021,LA,1277889,434289
3/7/2021,LA,1180945,433785
3/6/2021,LA,1179915,433045
3/5/2021,LA,1179138,433045
3/4/2021,LA,1139071,432527
3/31/2021,LA,1963625,444933
3/30/2021,LA,1920242,444414
3/3/2021,LA,1107626,431771
3/29/2021,LA,1911134,443905
3/28/2021,LA,1882190,443069
3/27/2021,LA,1838055,443069
3/26/2021,LA,1793002,443069
3/25/2021,LA,1756494,442620
3/24/2021,LA,1725080,442221
3/23/2021,LA,1695779,441771
3/22/2021,LA,1688633,441066
3/21/2021,LA,1664443,439737
3/20/2021,LA,1629437,439737
3/2/2021,LA,1084499,431271
3/19/2021,LA,1587368,439737
3/18/2021,LA,1519659,439543
3/17/2021,LA,1519050,439002
3/16/2021,LA,1494482,438557
3/15/2021,LA,1484459,437565
3/14/2021,LA,1464377,437393
3/13/2021,LA,1464259,436482
3/12/2021,LA,1379998,436482
3/11/2021,LA,1340630,435935
3/10/2021,LA,1309279,435514
3/1/2021,LA,1076576,430504
2/9/2021,LA,619729,414354
2/8/2021,LA,614041,412989
2/7/2021,LA,599941,411812
2/6/2021,LA,570731,409861
2/5/2021,LA,536404,409861
2/4/2021,LA,509982,408995
2/3/2021,LA,488960,406235
2/28/2021,LA,1056975,430100
2/27/2021,LA,1019381,428592
2/26/2021,LA,978234,428592
2/25/2021,LA,943419,427689
2/24/2021,LA,920794,426925
2/23/2021,LA,907334,426048
2/22/2021,LA,903226,424644
2/21/2021,LA,894519,424176
2/20/2021,LA,877683,422287
2/2/2021,LA,476014,404194
2/19/2021,LA,859565,422287
2/18/2021,LA,795511,421846
2/17/2021,LA,791574,421018
2/16/2021,LA,784976,420394
2/15/2021,LA,780048,420394
2/14/2021,LA,769155,419891
2/13/2021,LA,735622,418585
2/12/2021,LA,701110,418585
2/11/2021,LA,639019,417415
2/10/2021,LA,639019,414687
2/1/2021,LA,463179,401591
12/31/2020,LA,44351,315275
12/30/2020,LA,40678,311229
12/29/2020,LA,36689,304485
12/28/2020,LA,34151,300539
12/27/2020,LA,33933,299722
12/26/2020,LA,33218,296499
12/25/2020,LA,31653,296499
12/24/2020,LA,26971,296499
12/23/2020,LA,21433,293934
12/22/2020,LA,17878,290960
12/21/2020,LA,0,287261
12/20/2020,LA,0,286145
12/19/2020,LA,0,282434
12/18/2020,LA,0,282434
12/17/2020,LA,0,279321
12/16/2020,LA,0,275545
12/15/2020,LA,0,272276
12/14/2020,LA,0,269643
1/9/2021,LA,113470,341431
1/8/2021,LA,94483,341431
1/7/2021,LA,78608,338054
1/6/2021,LA,64664,333524
1/5/2021,LA,54973,326648
1/4/2021,LA,49693,322181
1/31/2021,LA,443715,400626
1/30/2021,LA,420908,397276
1/3/2021,LA,49589,321058
1/29/2021,LA,398312,397276
1/28/2021,LA,375895,394909
1/27/2021,LA,358746,392416
1/26/2021,LA,345675,388562
1/25/2021,LA,341447,385942
1/24/2021,LA,334086,383862
1/23/2021,LA,315023,380255
1/22/2021,LA,297655,380255
1/21/2021,LA,279398,378318
